id	Non-malignant	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Claudin-low	Claudin-low	Non-malignant	Claudin-low
ENSG00000112144.14	0.657520003	1.541159072	1.972691172	1.345472367	2.33408376	1.105256831	1.427916036	2.839663088	1.809926773	0.615185639	1.623340818
ENSG00000121940.14	2.336019869	2.102913898	3.115291509	2.327277706	3.295095851	2.272125886	3.736478433	2.929592471	2.48740353	1.906575144	2.457877977
ENSG00000082074.14	2.963209082	2.351375257	0	1.249901736	0	1.931521412	0.019802627	0.019802627	0.438254931	0.871293366	0.019802627
ENSG00000206535.6	0.712949808	0.343589704	0.631271777	0.438254931	0.678033543	0.357674444	0.867100488	1.036736885	1.283707772	0.559615788	0.879626748
ENSG00000145779.7	2.518502599	2.617395833	2.149433913	2.738902665	2.283402274	3.401530659	1.667706821	2.249184316	1.972691172	2.495681723	1.832581464
ENSG00000111799.19	2.813610697	1.350667183	2.749831735	2.573375298	2.522523513	2.039920784	3.973494328	4.871756295	4.523851665	2.05796251	3.966889907
ENSG00000146409.9	1.611435915	2.125847914	0.760805829	2.478217662	1.832581464	1.993338843	1.388791241	0.470003629	0.165514438	1.599387577	0
ENSG00000157557.10	3.963476287	4.493120682	3.874736421	3.640214282	2.796061078	3.863672744	2.545531272	2.381396273	1.944480556	3.650658241	3.216873822
ENSG00000152689.16	0.672944473	0.770108222	0.587786665	0.246860078	1.515127233	0.371563556	0.858661619	1.05431203	1.803358605	0	1.660131027
ENSG00000257771.4	0.254642218	0.207014169	0.39877612	0	0.431782416	0.198850859	0.672944473	0.536493371	1.300191662	0	0.982078472
ENSG00000154065.15	1.595338988	2.116255515	1.673351238	1.381281819	0.615185639	2.080690761	0.717839793	0.378436436	1.16315081	1.410986974	0.667829373
ENSG00000090861.14	3.631250341	3.191710157	5.958993007	3.433018994	4.066287964	3.350605596	4.381276353	4.128584945	4.849057098	3.579343567	4.38614315
ENSG00000259539.1	0.431782416	0.31481074	1.752672081	0	0.698134722	0	1.492904096	0.996948635	2.560323289	1.184789985	2.181546765
ENSG00000257964.1	0	0	0.438254931	0	0.703097511	0	0.336472237	0	0.615185639	0	0.647103242
ENSG00000062725.8	1.785070481	1.880990603	2.342766883	1.865629318	2.294552921	1.435084525	2.732417558	1.843719208	2.365559892	1.693779061	1.982379829
ENSG00000181619.11	0.412109651	0.198850859	0.996948635	0.350656872	0.444685821	0.300104592	0.896088025	0.524728529	1.131402111	0.392042088	0.698134722
ENSG00000052802.11	4.310530633	4.105943698	1.574846468	3.580458705	2.879760097	3.146735147	2.95438931	2.281361457	3.436886224	3.663561646	2.662355242
ENSG00000132535.17	1.355835154	0.246860078	3.552200255	1.597365331	3.015534901	1.954445052	2.291524146	3.170525564	1.439835128	0.173953307	2.749192144
ENSG00000170465.9	1.662030363	2.840831312	0	2.694627181	0	4.254903238	0.029558802	0.039220713	0.850150929	5.63336001	0
ENSG00000203930.9	0	0.21511138	2.22678338	0	1.128171091	0	0.924258902	2.012232792	0.21511138	0	1.332366019
ENSG00000148175.11	4.121797589	4.736724626	2.643333886	4.821973682	3.151880956	4.032646448	2.844909384	0.647103242	3.761897547	4.094177882	2.69597762
ENSG00000165417.10	2.630448955	2.273156282	3.111290614	2.567254391	3.460723361	2.561867691	3.128075461	2.769458829	3.749739342	2.372111156	2.680336363
ENSG00000112851.13	2.629006994	1.593308531	2.939161922	2.228938553	3.233961462	2.320425011	3.592093185	3.607126952	2.651832521	1.512927012	2.388762789
ENSG00000263934.3	0.896088025	0.845868268	2.883123329	0.418710335	1.669591835	0.647103242	3.465735903	1.631199404	3.939054344	2.243896097	4.531308337
ENSG00000171456.15	3.685624161	3.554204551	3.686626919	3.70105503	4.360675309	3.261935314	4.684997486	4.708989515	4.522657764	3.304686481	3.693866996
ENSG00000077782.18	2.584751985	0.832909123	5.092583877	1.719188776	3.835141961	3.865769621	5.27765537	4.203497876	3.92612313	2.14710019	4.123741539
ENSG00000103549.20	4.014399072	3.374511116	4.673949701	3.685373315	3.965942847	3.719408659	4.307033656	3.971234865	4.103799721	3.808216837	4.446057214
ENSG00000240694.7	0.148420005	0.009950331	2.975529566	0.029558802	1.888583654	0.940007258	1.300191662	1.047318994	0.604315967	0.076961041	1.776645831
ENSG00000260565.5	1.178654996	0.879626748	2.457877977	0.951657876	1.757857918	1.824549292	2.350422422	1.566530411	1.78339122	0.727548607	1.845300236
ENSG00000070159.12	2.736961545	2.297572551	1.481604541	2.358965426	2.043814364	2.375835555	1.953027617	2.101692151	1.446918983	2.315501318	0.90825856
ENSG00000178149.15	3.146305132	3.430108725	3.354804342	3.487986512	2.982647034	3.762129916	2.270061901	2.718000532	2.685122696	3.303216973	2.871868286
ENSG00000056736.8	0.322083499	0.139761942	0.760805829	0.405465108	0.862889955	0.717839793	1.16315081	0.698134722	1.378766095	0.350656872	0.598836501
ENSG00000185818.7	0.378436436	0.254642218	2.117459609	0.009950331	0.58221562	0.076961041	1.075002423	1.945910149	0.58221562	0	1.160020917
ENSG00000123143.11	3.303216973	2.307572635	5.080161357	2.785628336	4.410492607	3.759337918	3.805105723	3.765608987	4.268437916	3.501042717	4.324265098
ENSG00000185332.5	0.703097511	0.688134639	0.029558802	0.418710335	0.39877612	1.064710737	0.029558802	0	0.657520003	0.760805829	0.2390169
ENSG00000125821.10	4.456438132	4.124873767	3.790533108	4.510969391	4.07787637	4.155126034	3.820565395	4.138999203	3.310177983	4.278608675	3.514228404
ENSG00000129028.7	0.896088025	1.141033005	1.662030363	0.91228271	1.578978705	0.920282753	1.178654996	1.439835128	1.986503546	0.470003629	1.011600912
ENSG00000110075.13	3.413455279	3.004196352	3.53921868	3.556775613	3.900557527	3.195402469	4.104459896	3.469167508	4.266475482	3.362456553	3.790307247
ENSG00000167524.13	1.388791241	1.381281819	1.745715531	1.036736885	1.845300236	1.495148766	2.346601978	2.361796953	1.562346305	1.131402111	1.532556868
ENSG00000139880.18	2.14710019	1.597365331	1.948763218	1.396244692	2.963209082	1.680827909	1.943048917	2.60194867	2.2782924	1.553925203	2.483238593
ENSG00000154518.8	6.054204577	5.874565496	5.372728864	6.041991298	5.668569719	5.758807132	5.548336512	5.363355763	5.71903227	6.088750047	4.787908323
ENSG00000119938.8	0.09531018	0.058268908	1.172482137	0.139761942	1.17557333	0.553885113	0.797507196	1.986503546	1.570697084	0.500775288	0.39877612
ENSG00000166997.6	1.415853163	1.423108334	2.164471791	1.686398954	2.170195905	1.982379829	2.033397603	2.560323289	3.402196882	1.822935087	2.948640666
ENSG00000148690.11	0.824175443	0.943905899	2.212660385	1.217875709	1.665818246	1.16315081	1.58514522	2.13771045	1.798404012	1.261297871	1.095273387
ENSG00000198855.5	0.693147181	0.512823626	1.876406943	0.810930216	1.278152203	1.488399584	1.754403683	1.465567542	1.202972304	0.536493371	1.924248652
ENSG00000141232.4	3.990279503	4.104954741	3.005187432	3.181796817	2.750470917	3.527242489	2.887590115	2.513656063	2.970927155	3.123685638	1.790091412
ENSG00000085224.19	2.448415541	2.284421122	3.190064743	2.386006701	2.670002133	1.853168097	3.683866912	3.076851325	2.884800713	2.63977136	2.615203651
ENSG00000169258.6	1.549687908	1.205970807	2.91939104	1.710187816	2.513656063	1.840549633	2.729159164	2.190535589	2.422144328	2.398803951	2.724579503
ENSG00000102312.19	4.414009681	3.615770982	2.460443178	3.447126314	1.921324674	5.168493379	1.673351238	2.900871993	2.054123734	3.614155908	3.897112393
ENSG00000100612.12	4.137404052	4.277776613	4.452601587	3.958333908	2.380471632	4.343415736	3.162093811	2.887590115	3.274121299	4.960183751	2.997730276
ENSG00000090857.12	2.51041194	2.424802726	3.380994674	2.394252282	2.691243083	1.941615225	3.048798994	2.955430977	3.203965212	2.212660385	2.318458442
ENSG00000089159.14	4.800572482	4.887487896	4.564556503	5.150802951	4.855617572	5.638425841	4.265352359	4.389126372	3.371081758	5.434813111	4.402686737
ENSG00000123892.10	3.607669399	3.524888854	0	3.716980884	0.647103242	0.891998039	1.068153081	0.231111721	0.444685821	2.505525937	0.148420005
ENSG00000104177.16	1.806648082	1.300191662	2.257587727	0.559615788	3.507657293	0.122217633	2.79239135	3.201526187	0.891998039	0.039220713	2.224623552
ENSG00000136478.6	2.956991445	3.213260086	2.452727751	2.924236272	2.608598122	2.705379973	2.863913699	2.716018371	2.465553921	2.986691529	2.45530618
ENSG00000121774.16	4.093010339	3.733613785	4.822456618	4.128101659	4.407938016	4.039536326	4.486161399	4.468089645	4.408181592	4.364244465	4.443474447
ENSG00000165474.5	3.198673118	0.806475866	0.173953307	2.004179057	0.425267735	3.248822901	0.916290732	0.076961041	0.371563556	2.616665639	0
ENSG00000214318.3	0.262364264	1.238374231	0	0.765467842	0	1.08180517	0	0	0.246860078	0.727548607	0
ENSG00000137100.14	5.110299617	5.047288612	4.373112017	4.734354644	4.829592919	4.754710253	4.101651137	4.519285447	4.483454427	5.354603178	4.573266637
ENSG00000135842.15	1.101940079	0.139761942	3.149740086	0.262364264	2.826721731	0	0.940007258	3.278653029	1.105256831	0.570979547	1.564440547
ENSG00000115993.10	1.780024213	1.477048724	1.843719208	1.633154439	2.158714723	2.274185618	2.706048198	2.582486978	2.51041194	1.578978705	2.674148649
ENSG00000120549.14	2.708050201	2.691920819	2.198335072	2.719319793	1.071583616	2.499795262	1.876406943	1.940179474	1.458615023	2.439734931	2.369308725
ENSG00000101639.17	1.656321498	1.388791241	2.161021529	1.894616855	2.129421474	1.147402453	2.983659692	1.766441661	3.036394255	1.208960346	2.00148
ENSG00000054179.10	1.477048724	1.521698998	0	2.564949357	0	0.78845736	0.148420005	0	0.09531018	1.068153081	0
ENSG00000187838.15	4.661361466	4.634243433	3.55848599	4.191773708	3.761897547	4.74961679	2.567254391	4.113656873	3.043569603	4.53464042	4.158883083
ENSG00000177239.13	3.48216274	3.599774979	4.017823424	3.251923679	3.677565694	3.556775613	3.585738695	4.102643365	4.011687329	3.699324712	4.071928523
ENSG00000163874.8	3.001217204	3.000222179	1.876406943	3.373140784	2.037316615	4.569543008	2.925309809	1.327075001	1.677096561	2.702702595	1.673351238
ENSG00000275734.1	0.300104592	0	0.364643114	0.148420005	0.593326845	0.336472237	0.494696242	0.819779831	1.121677562	0	0.405465108
ENSG00000186832.7	2.215937286	6.281986334	0.350656872	3.399529325	0.350656872	6.612551657	0.494696242	0.058268908	3.027715319	7.115630866	1.261297871
